,time_centered,nao_mode_num,per_var_nao,per_var_eap,subtrop_high_long,eap_long,max_corr_nao,max_lag_nao,max_corr_eap,max_lag_eap,cluster,total_per_var
189,2011-03-01,0,58.003289898135,14.417541367981004,-23.5,-23.0,0.363469738777731,-10,0.6963469245349162,-17,1,72.42083126611601
190,2011-04-01,0,58.31820215867712,14.217448969552128,-23.25,-22.5,0.3528416772888901,-10,0.633810596262575,-17,1,72.53565112822925
191,2011-05-01,0,57.73694246893928,14.681563472931453,-23.25,-25.0,0.3489514188188423,-10,0.5779505849648434,-18,1,72.41850594187073
192,2011-06-01,0,57.18994633035588,14.83441942511915,-23.25,-25.0,0.3473160164333312,-10,0.5135465680432164,-18,1,72.02436575547503
193,2011-07-01,0,57.11834275485589,14.79933707467874,-23.25,-25.0,0.3453657567578228,-10,0.4538283279783903,-18,1,71.91767982953462
194,2011-08-01,0,57.77296066572861,14.815959956711009,-23.25,-25.0,0.3411683314179379,-10,0.4153935492419889,-18,1,72.58892062243962
195,2011-09-01,0,58.02963390824189,14.732874108724127,-23.25,-25.0,0.332419559029405,-10,0.3991834309171929,-18,3,72.76250801696602
196,2011-10-01,0,57.62896621512444,15.010021801750458,-23.5,-25.75,0.3215870602025823,-10,0.3939255765397457,-18,3,72.6389880168749
197,2011-11-01,0,57.53236007967042,15.421747653904564,-23.0,-25.0,0.3117065320656146,-10,0.385599886459614,-18,3,72.95410773357499
198,2011-12-01,0,59.10603551048833,14.840333467617263,-23.25,-25.5,0.3011470897654841,-10,0.3627963877223595,-18,3,73.9463689781056
199,2012-01-01,0,55.93091450909691,16.37379683957488,-25.25,-22.25,-0.3286347426798832,-18,0.3164291542143971,-18,3,72.30471134867179
200,2012-02-01,0,53.10912303554956,19.855105890524875,-26.0,-17.0,-0.4383252034534183,-18,-0.3354342958595754,-10,3,72.96422892607444
201,2012-03-01,0,49.8638740718591,20.97806224579355,-32.0,-16.0,-0.5755800254915642,-18,-0.3874851919969652,-11,3,70.84193631765265
202,2012-04-01,0,49.58711985655915,21.157149535357515,-35.75,-16.0,-0.7130464835989001,-18,-0.4415236359582719,-11,3,70.74426939191666
203,2012-05-01,0,49.41023758078261,21.271395633579814,-35.75,-16.25,-0.8008864726597849,-18,-0.4817458125804975,-11,3,70.68163321436242
204,2012-06-01,0,49.57822522306996,21.30602588886902,-27.5,-16.0,-0.8410362120733982,-17,-0.5138111277411622,-11,3,70.88425111193898
205,2012-07-01,0,49.67324687120021,21.323943553496612,-27.5,-16.25,-0.8310944909466197,-17,-0.543388696074621,-11,3,70.99719042469683
206,2012-08-01,0,49.6186750419168,21.270923957242413,-27.25,-16.25,-0.8305974862763474,-16,-0.558868393307814,-11,3,70.88959899915922
207,2012-09-01,0,49.285372392424485,21.251622697303116,-36.25,-16.0,-0.8266383388846326,-16,-0.5604700400133082,-12,3,70.5369950897276
208,2012-10-01,0,49.1411100705378,21.423144312265567,-35.5,-16.0,-0.8184662779647129,-16,-0.5378856054670195,-12,3,70.56425438280337
209,2012-11-01,0,48.72898586827536,22.27164533874502,-36.75,-16.5,-0.8018392742551994,-16,-0.4811545277981521,-12,3,71.00063120702038
210,2012-12-01,0,46.86236980131843,24.203826172155416,-25.25,-18.25,-0.7739548535628895,-16,-0.4290208474428353,-13,3,71.06619597347384
211,2013-01-01,0,42.92386152470396,26.061853356570136,-24.75,-19.0,-0.734215789468348,-16,-0.4069499937193182,-13,3,68.98571488127409
212,2013-02-01,0,41.76490369122973,26.598187445593386,-23.0,-19.75,-0.6841997193328014,-16,-0.432833328808929,-14,3,68.36309113682312
213,2013-03-01,0,44.34014318517803,24.580390711328217,-22.25,-18.5,-0.6167275697115614,-16,-0.5144168255285073,-14,3,68.92053389650624
214,2013-04-01,0,44.85080406695073,24.18279105167387,-22.0,-18.25,-0.5326377835113631,-15,-0.6187239228925445,-14,3,69.0335951186246
215,2013-05-01,0,43.87407362341201,24.870189327617524,-21.75,-17.75,-0.4614554563005991,-15,-0.706639173291121,-13,1,68.74426295102953
216,2013-06-01,0,44.49794260056011,25.10155455337278,-22.25,-17.75,-0.4113778036364844,-14,-0.7670645305054966,-13,1,69.59949715393289
217,2013-07-01,0,45.18918509678151,24.599507799383225,-22.0,-17.5,-0.3864167557048873,-14,-0.7806730307561092,-13,1,69.78869289616473
218,2013-08-01,0,45.3846886827155,24.617158909971348,-21.75,-17.5,-0.3809728110015693,-13,-0.7643039189063913,-13,1,70.00184759268684
219,2013-09-01,0,44.89020483538051,25.034435979330212,-22.0,-17.5,-0.366773000933322,-13,-0.7511858433972396,-14,1,69.92464081471073
220,2013-10-01,0,45.30013267430111,23.929285021253495,-22.0,-17.0,-0.3378661807092543,-13,-0.7433389114985437,-14,1,69.2294176955546
221,2013-11-01,0,45.35774413038233,23.706197996629072,-21.5,-17.0,-0.282283132899544,-13,-0.7424318772408239,-15,1,69.0639421270114
222,2013-12-01,0,45.270185570470325,23.57578920585656,-21.0,-16.0,0.3151193579307734,-18,-0.7292460402851979,-16,1,68.84597477632688
223,2014-01-01,0,43.42347293484181,24.892269762307397,-19.75,-16.0,0.4710730506211145,-18,-0.685359607380693,-16,1,68.3157426971492
224,2014-02-01,0,42.826148609732144,24.18437950910309,-21.0,-16.0,0.59150433907106,-18,-0.5878731287592801,-16,1,67.01052811883523
225,2014-03-01,0,44.01902380474902,21.947772929469668,-22.75,-16.75,0.6585141775152553,-18,-0.4383742388338008,-16,1,65.96679673421869
226,2014-04-01,0,44.33290585749171,21.874625905795316,-23.75,-18.25,0.6911532292686637,-18,-0.3264403069988287,-18,1,66.20753176328702
227,2014-05-01,0,44.84914361536273,22.048135426665823,-24.25,-17.75,0.7107208425597062,-18,-0.2648318929142173,-18,1,66.89727904202854
228,2014-06-01,0,44.87721423114369,21.88681633704268,-23.75,-17.75,0.709405693334601,-18,0.3416712590423313,-10,1,66.76403056818637
229,2014-07-01,0,44.23586941513906,22.27605233108299,-23.75,-17.75,0.6758626874475806,-18,0.466266805050243,-10,1,66.51192174622204
230,2014-08-01,0,44.16655346768693,22.304831708133023,-24.25,-17.5,0.6197528539870883,-18,0.5729942831189124,-10,1,66.47138517581996
231,2014-09-01,0,43.90923219809938,22.289816933431343,-24.0,-17.75,0.5657749187827006,-18,0.6480968600435708,-10,1,66.19904913153073
232,2014-10-01,0,43.261736672517685,23.052861597474276,-24.0,-16.5,0.5295310059026305,-18,0.6948016881603106,-10,3,66.31459826999196
233,2014-11-01,0,41.640033910950464,24.37248835442161,-23.75,-16.75,0.5156075796807282,-17,0.7137588069157622,-10,3,66.01252226537207
234,2014-12-01,0,42.143354984901045,24.182465367293396,-22.75,-16.0,0.519947261182994,-16,0.7158233225007465,-10,3,66.32582035219444
235,2015-01-01,0,40.81777555211949,25.29253898123513,-23.0,-15.5,0.5215211640193369,-16,0.7139449466728996,-10,3,66.11031453335463
236,2015-02-01,0,41.01867752064531,25.39945921355712,-22.75,-15.5,0.5283497779058823,-15,0.7128265367788902,-10,3,66.41813673420243
237,2015-03-01,0,40.30812019921675,25.189082325568357,-22.0,-16.0,0.5199788247768519,-15,0.7132661596620853,-10,3,65.49720252478511
238,2015-04-01,1,25.641090073882733,32.44329630847075,-23.0,-15.75,0.5089832149095117,-14,0.7108845446128802,-10,3,58.084386382353486
239,2015-05-01,1,27.07984901978392,32.25192689307326,-26.75,-16.25,0.4677128407185143,-14,0.7018181433932398,-10,3,59.33177591285718
240,2015-06-01,1,27.61737789309442,32.77602724775199,-26.5,-15.25,0.4116671803601457,-14,0.6829374242716455,-10,3,60.39340514084641
241,2015-07-01,1,27.599959128705937,32.73951335468371,-26.0,-15.25,0.3630588273581659,-13,0.6697760221242555,-10,3,60.33947248338964
242,2015-08-01,1,27.70123355481869,32.869053677266166,-26.0,-15.25,-0.4396902177890073,-18,0.6774221796891451,-10,3,60.57028723208485
243,2015-09-01,1,27.455106989597876,32.888057873655555,-25.75,-15.25,-0.4650074988498784,-18,0.7041054492121027,-10,3,60.343164863253435
244,2015-10-01,1,27.459729590974703,32.7779002285222,-25.75,-15.25,-0.4701247289143279,-18,0.7309975491945007,-10,3,60.2376298194969
245,2015-11-01,1,27.436309974165106,32.9831687913252,-23.25,-16.25,-0.4909120543926625,-18,0.7413050704468785,-10,3,60.419478765490304
246,2015-12-01,1,26.985346897743952,32.58052061649879,-22.5,-16.75,-0.5322808778829206,-18,0.7266342710634756,-10,0,59.56586751424274
247,2016-01-01,1,25.85344643805118,31.54097835851698,-24.5,-16.25,-0.5787983378015991,-18,0.6931769919985654,-11,0,57.39442479656816
248,2016-02-01,1,26.779750855063096,27.97887109015611,-25.25,-17.5,-0.6185396676092157,-18,0.6312412798751011,-11,0,54.758621945219204
249,2016-03-01,0,34.79161656575436,20.32659335489543,-20.75,-21.25,-0.6404919553255838,-18,0.5625521370537672,-12,0,55.11820992064979
250,2016-04-01,0,34.048175292478895,20.990532626356615,-20.25,-21.0,-0.6396266310393888,-18,0.5612131750143085,-14,2,55.03870791883551
251,2016-05-01,0,36.55343604742776,20.307673923726497,-22.0,-20.75,-0.6212559826041006,-18,0.5808623048531653,-14,2,56.86110997115426
252,2016-06-01,0,36.53346409053027,20.24676715316748,-22.0,-20.75,-0.60062995215385,-18,0.5630147307973692,-15,2,56.780231243697756
253,2016-07-01,0,36.71421645313072,20.00603049294142,-22.5,-21.0,-0.5883380048743613,-18,0.5122527569505406,-16,2,56.72024694607214
254,2016-08-01,0,36.86348070534086,19.92501241442313,-22.25,-21.0,-0.5858115123652438,-18,0.4516527241643542,-17,2,56.78849311976399
255,2016-09-01,0,35.93954704571386,20.586160382741607,-21.75,-21.0,-0.5904397663381594,-18,0.4096427865857061,-18,2,56.52570742845546
256,2016-10-01,0,36.2945897520908,20.785492190067217,-21.75,-21.0,-0.5958133338216981,-18,0.3494931696475739,-18,2,57.08008194215802
257,2016-11-01,0,37.57618129580557,21.08058909673534,-22.0,-22.0,-0.6022925301854337,-18,0.2977683240260615,-11,2,58.656770392540906
258,2016-12-01,0,38.10949595275532,19.9821466008157,-22.5,-23.0,-0.614141326412253,-18,0.317660053660972,-12,2,58.09164255357102
259,2017-01-01,0,37.94609190429677,21.0303370419617,-22.5,-21.25,-0.620481884848136,-18,0.3287600627837597,-12,2,58.97642894625847
260,2017-02-01,0,37.19977091746521,21.888083864774135,-21.75,-21.75,-0.6181557103669956,-18,0.3313564904524779,-13,2,59.08785478223935
261,2017-03-01,0,38.74571475382874,21.2362472032838,-22.5,-21.5,-0.6032364724280217,-18,0.3279419926253349,-13,2,59.981961957112546
262,2017-04-01,0,36.116312697950306,22.30881032431705,-22.75,-21.5,-0.5886488150678266,-18,0.3856312992210974,-18,2,58.42512302226736
263,2017-05-01,0,37.39478126022899,21.541700152563415,-26.25,-21.75,-0.5722545643293943,-18,0.4860295595148882,-18,2,58.9364814127924
264,2017-06-01,0,37.53825891801378,21.700181954076665,-26.0,-22.0,-0.5387236026915989,-18,0.5625332301956077,-18,2,59.23844087209045
265,2017-07-01,0,38.11835487836916,21.46126483296222,-26.25,-22.25,-0.5089752101749341,-18,0.6029555346794359,-18,1,59.57961971133138
266,2017-08-01,0,36.832620325187285,21.931016722645655,-24.25,-22.0,-0.4929997725235263,-18,0.6180225320837316,-18,1,58.763637047832944
267,2017-09-01,0,36.75179921929877,22.08238609405557,-26.25,-22.5,-0.4717383999675287,-18,0.6094408959851442,-18,1,58.83418531335434
268,2017-10-01,0,36.92571524218046,21.91767836482173,-25.75,-22.5,-0.4197885148567969,-18,0.5845459057898401,-18,1,58.843393607002184
269,2017-11-01,0,36.85889733484759,21.76072542947485,-21.25,-22.25,-0.3189744263329639,-18,0.5465858850165731,-18,1,58.61962276432244
270,2017-12-01,0,36.48631650784322,22.9561701637412,-23.75,-22.0,0.2763023507287468,-11,0.4944741382022028,-18,1,59.44248667158442
271,2018-01-01,0,37.35350979278291,21.701313066151,-23.25,-23.0,0.3087414730954959,-11,0.4216518144585417,-18,1,59.0548228589339
272,2018-02-01,0,38.62294196978789,21.52653660453297,-26.5,-22.0,0.3527105707664076,-11,0.3199476619671996,-18,1,60.14947857432086
273,2018-03-01,0,39.43422171679859,22.017138528689976,-26.5,-22.0,0.392039650548293,-12,-0.2112936193936755,-10,1,61.451360245488566
274,2018-04-01,0,38.754373692896344,21.931019245651985,-26.5,-22.0,0.4260084475786236,-12,-0.2662175105924071,-10,1,60.68539293854833
275,2018-05-01,0,38.52015861747684,21.819841193307273,-27.0,-21.5,0.4508257625481553,-12,-0.28895993328187,-10,1,60.33999981078411
276,2018-06-01,0,38.38063178629446,21.844031269712097,-26.75,-21.75,0.4678920331781482,-13,-0.287475230839613,-10,1,60.224663056006555
277,2018-07-01,0,38.36442439816227,21.767814777044823,-27.0,-21.75,0.4796352677006865,-13,-0.2530175883492127,-10,1,60.13223917520709
278,2018-08-01,0,37.93392458484489,22.04126975268012,-26.5,-21.75,0.4979368209958661,-13,-0.1991722692002107,-10,1,59.97519433752501
279,2018-09-01,0,37.90262947385721,22.125879411584243,-26.75,-22.0,0.5237806956648772,-12,-0.1190150207029352,-10,1,60.028508885441454
280,2018-10-01,0,37.673019525092336,21.880427709603932,-26.25,-22.25,0.5638566168954862,-12,0.1216029273826827,-14,1,59.553447234696264
281,2018-11-01,0,39.84206088992262,21.119430907730464,-33.25,-23.0,0.6001922228222454,-12,0.2531895923522653,-13,1,60.96149179765308
282,2018-12-01,0,39.78680278439429,19.996172730597824,-25.5,-24.5,0.605260683632292,-13,0.4167712036980774,-13,3,59.78297551499212
283,2019-01-01,0,43.5079023429569,19.170003440887548,-43.0,-24.0,0.5631324819385098,-13,0.5760597952519425,-12,3,62.67790578384445
284,2019-02-01,0,43.80537666286987,19.611513924211778,-40.0,-26.25,0.5074290459488935,-15,0.6975077520279903,-12,3,63.416890587081646
285,2019-03-01,0,44.36459061982989,19.462079099115144,-35.5,-25.75,0.4582565615078764,-16,0.7545718039251488,-12,3,63.826669718945034
286,2019-04-01,0,44.892589024342215,20.0806517086479,-41.5,-24.75,0.4421627593551176,-18,0.7559159434177803,-13,3,64.97324073299012
287,2019-05-01,0,45.37328551933128,19.336758852373208,-41.25,-25.75,0.4394260429996257,-18,0.7411665790226953,-13,3,64.7100443717045
288,2019-06-01,0,45.59189298624202,19.176264487516907,-50.75,-25.25,0.419162922499893,-18,0.7553768895102779,-14,3,64.76815747375893
289,2019-07-01,0,45.800797665152814,18.79561097463107,-43.75,-25.0,0.4108638105597991,-18,0.8013605938727718,-15,3,64.59640863978389
290,2019-08-01,0,45.47377360915412,18.793791847815513,-51.0,-25.0,0.4256545915691886,-18,0.8384210979706357,-15,3,64.26756545696963
291,2019-09-01,0,45.280318244571625,18.667937761483273,-51.0,-25.0,0.460474602363193,-18,0.8509924175738913,-15,3,63.9482560060549
292,2019-10-01,0,45.30217003860725,18.504553524674986,-50.75,-25.5,0.4965339348708936,-18,0.8490751306326075,-15,3,63.80672356328223
293,2019-11-01,0,44.288159205180946,19.965237738167115,-43.25,-24.5,0.5248799856653446,-18,0.8420488218899925,-15,3,64.25339694334806
294,2019-12-01,0,44.38610335033009,19.22496488064841,-43.0,-26.0,0.5418358742834274,-18,0.8320122585676956,-15,3,63.6110682309785
295,2020-01-01,0,44.13199773228044,20.47903292045969,-42.0,-25.25,0.5457155239123889,-18,0.8233519059046932,-15,3,64.61103065274013
296,2020-02-01,0,45.63656345999153,20.23409998813377,-42.25,-25.75,0.5254609075986837,-18,0.8216834451604863,-15,3,65.8706634481253
297,2020-03-01,0,45.84056547753128,20.51956903055481,-40.5,-25.75,0.478923947236105,-18,0.8256643106256714,-15,3,66.36013450808609
298,2020-04-01,0,44.30021051353484,21.50506342936831,-40.0,-27.75,0.4122157006279073,-18,0.8373549114354422,-15,3,65.80527394290316
299,2020-05-01,0,44.673129448753386,20.985066016135796,-39.75,-28.5,0.3216347756531434,-18,0.8546851861648367,-15,3,65.65819546488919
300,2020-06-01,0,42.49813829079054,21.827879125076773,-40.0,-28.25,-0.3112895375177001,-13,0.868420211017719,-15,3,64.32601741586731
301,2020-07-01,0,42.52560968425821,22.051628620701138,-40.0,-28.0,-0.3716345613953952,-13,0.8781173670914902,-15,3,64.57723830495934
