,longitude,latitude
0,290.0,37.74686532631463
1,291.0,37.56995905744891
2,292.0,37.96353894730171
3,293.0,38.165880010348445
4,294.0,38.06379230804022
5,295.0,38.10915581622389
6,296.0,38.26149363488868
7,297.0,38.390302050813006
8,298.0,38.50527287761298
9,299.0,38.59610538329408
10,300.0,38.67127542473421
11,300.99999999999994,38.773001669464634
12,302.0,38.886485929674116
13,303.0,39.00120698062936
14,304.0,39.10380023346829
15,305.0,39.195569073183435
